sku_id,proveedor_origen,mascota,marca,categoria,nombre_producto,formato,etapa_edad,precio_pet_mayorista,precio_local_transferencia,precio_local_debito,estado
FIVE-00378,ANTIPARASITARIOS,Perro / Gato,Nexgard,Farmacia,"NEXGARD SPECTRA 15,1-30 KG 1 COMPRIMIDO",30 KG,Todas las edades,9300,11000,11550,Activo
FIVE-00379,ANTIPARASITARIOS,Gato,Frontline,Farmacia,"FRONTLINE PLUS GATOS 0,5ML","0,5ML",Todas las edades,5300,5300,5565,Activo
FIVE-00380,ANTIPARASITARIOS,Gato,Frontline,Farmacia,FRONTLINE SPRAY PERROS Y GATOS 250ML,250ML,Todas las edades,11900,11900,12495,Activo
FIVE-00381,ANTIPARASITARIOS,Perro / Gato,Credelio,Farmacia,"CREDELIO 56,25MG, 1 TABLETA DE 1,3KG A 2,5KG","56,25MG",Todas las edades,4500,4500,4725,Activo
FIVE-00382,ANTIPARASITARIOS,Perro / Gato,Credelio,Farmacia,"CREDELIO 225MG, 1 TABLETA DE 5,5KG A 11KG",225MG,Todas las edades,4900,4900,5145,Activo
FIVE-00383,ANTIPARASITARIOS,Perro / Gato,Credelio,Farmacia,"CREDELIO 450MG, 1 TABLETA DE 11KG A 22KG",450MG,Todas las edades,5500,5500,5775,Activo
FIVE-00384,ANTIPARASITARIOS,Perro / Gato,Credelio,Farmacia,"CREDELIO 900MG, 1 TABLETA DE 22KG A 45KG",900MG,Todas las edades,7300,7300,7665,Activo
FIVE-00385,ANTIPARASITARIOS,Perro / Gato,Simparica,Farmacia,SIMPARICA FORMATO / 5-10KG 3UND,10KG,Todas las edades,12900,12900,13545,Activo
FIVE-00386,ANTIPARASITARIOS,Perro / Gato,Simparica,Farmacia,SIMPARICA FORMATO / 10-20KG 3UND,20KG,Todas las edades,14500,14500,15225,Activo
FIVE-00387,ANTIPARASITARIOS,Perro / Gato,Simparica,Farmacia,SIMPARICA FORMATO / 20-40KG 3UND,40KG,Todas las edades,19000,19000,19950,Activo
FIVE-00388,ANTIPARASITARIOS,Perro / Gato,Simparica,Farmacia,SIMPARICA FORMATO / 40-60KG 3UND,60KG,Todas las edades,21000,21000,22050,Activo
FIVE-00389,ANTIPARASITARIOS,Perro / Gato,Revolution,Farmacia,"REVOLUTION PLUS 0,25 / 1,25KG A 2,5KG","1,25KG",Todas las edades,7600,7600,7980,Activo
FIVE-00390,ANTIPARASITARIOS,Perro / Gato,Revolution,Farmacia,"REVOLUTION PLUS 0,5 / 2,5KG A 5KG","2,5KG",Todas las edades,9000,9000,9450,Activo
FIVE-00391,ANTIPARASITARIOS,Perro / Gato,Revolution,Farmacia,REVOLUTION PLUS 1 / 5KG A 10KG,5KG,Todas las edades,12000,12000,12600,Activo
FIVE-00392,ANTIPARASITARIOS,Perro / Gato,Flovovermic,Farmacia,FLOVOVERMIC  C/U 10KG,10KG,Todas las edades,770,770,808,Activo
FIVE-00393,ANTIPARASITARIOS,Perro / Gato,Flovovermic,Farmacia,FLOVOVERMIC  CAJA 60UNIDADES,60UNID,Todas las edades,46000,46000,48300,Activo
FIVE-00394,ANTIPARASITARIOS,Perro / Gato,Mevermic,Farmacia,MEVERMIC CAJA 50UNI,UNIDAD,Todas las edades,38500,38500,40425,Activo
FIVE-00395,ANTIPARASITARIOS,Perro / Gato,Flovovermic,Farmacia,FLOVOVERMIC  C/U 30KG,30KG,Todas las edades,2700,2700,2835,Activo
FIVE-00396,ANTIPARASITARIOS,Gato,Pipeta,Farmacia,PIPETA GATO FIPRODRAG,UNIDAD,Todas las edades,3800,3800,3990,Activo
FIVE-00397,ANTIPARASITARIOS,Perro,Pipeta,Farmacia,PIPETA PERRO HASTA 10KG FIPRODRAG,10KG,Todas las edades,3000,3000,3150,Activo
FIVE-00398,ANTIPARASITARIOS,Perro,Pipeta,Farmacia,PIPETA PERRO 10KG A 20KG FIPRODRAG,10KG,Todas las edades,3700,3700,3885,Activo
FIVE-00399,ANTIPARASITARIOS,Perro,Pipeta,Farmacia,PIPETA PERRO 20KG A 40KG FIPRODRAG,20KG,Todas las edades,5500,5500,5775,Activo
FIVE-00400,ANTIPARASITARIOS,Perro,Pipeta,Farmacia,PIPETA PERRO 40KG A 60KG FIPRODRAG,40KG,Todas las edades,7500,7500,7875,Activo
FIVE-00401,ANTIPARASITARIOS,Perro / Gato,Fiprokill,Farmacia,FIPROKILL SOLUCION SPRAY 250ML,250ML,Todas las edades,13000,13000,13650,Activo
FIVE-00402,ANTIPARASITARIOS,Perro / Gato,Fiprokill,Farmacia,FIPROKILL SOLUCION SPRAY 100KG,100KG,Todas las edades,9000,9000,9450,Activo
FIVE-00403,ANTIPARASITARIOS,Perro / Gato,Fiprokill,Farmacia,FIPROKILL SOLUCION SPRAY 50KG,50KG,Todas las edades,6500,6500,6825,Activo
FIVE-00404,ANTIPARASITARIOS,Perro / Gato,Flovovermic,Farmacia,FLOVOVERMIC  C/U 10KG,10KG,Todas las edades,770,770,808,Activo
FIVE-00405,ANTIPARASITARIOS,Perro / Gato,Flovovermic,Farmacia,FLOVOVERMIC  C/U 30KG,30KG,Todas las edades,2700,2700,2835,Activo
FIVE-00406,ANTIPARASITARIOS,Gato,Pipeta,Farmacia,PIPETA GATO FIPRODRAG,UNIDAD,Todas las edades,3200,3200,3360,Activo
FIVE-00407,ANTIPARASITARIOS,Perro,Pipeta,Farmacia,PIPETA PERRO HASTA 10KG FIPRODRAG,10KG,Todas las edades,2620,2620,2751,Activo
FIVE-00408,ANTIPARASITARIOS,Perro,Pipeta,Farmacia,PIPETA PERRO 10KG A 20KG FIPRODRAG,10KG,Todas las edades,3310,3310,3476,Activo
FIVE-00409,ANTIPARASITARIOS,Perro,Pipeta,Farmacia,PIPETA PERRO 20KG A 40KG FIPRODRAG,20KG,Todas las edades,4780,4780,5019,Activo
FIVE-00410,ANTIPARASITARIOS,Perro,Pipeta,Farmacia,PIPETA PERRO 40KG A 60KG FIPRODRAG,40KG,Todas las edades,6710,6710,7046,Activo
FIVE-00411,ANTIPARASITARIOS,Perro / Gato,Fiprokill,Farmacia,FIPROKILL SOLUCION SPRAY 250ML,250ML,Todas las edades,11700,11700,12285,Activo
FIVE-00412,ANTIPARASITARIOS,Perro / Gato,Fiprokill,Farmacia,FIPROKILL SOLUCION SPRAY 100KG,100KG,Todas las edades,7800,7800,8190,Activo
FIVE-00413,ANTIPARASITARIOS,Perro / Gato,Fiprokill,Farmacia,FIPROKILL SOLUCION SPRAY 50KG,50KG,Todas las edades,5800,5800,6090,Activo
FIVE-00414,ANTIPARASITARIOS,Gato,Advantage,Farmacia,"ADVANTAGE GATO 0,4ML HASTA 4KG","0,4ML",Todas las edades,5500,6500,6825,Activo
FIVE-00415,ANTIPARASITARIOS,Gato,Advantage,Farmacia,"ADVANTAGE GATO 0,8ML HASTA 4KG - 8KG","0,8ML",Todas las edades,8500,9500,9975,Activo
FIVE-00416,ANTIPARASITARIOS,Gato,Advocate,Farmacia,"ADVOCATE GATO 0,4ML","0,4ML",Todas las edades,10000,11500,12075,Activo
FIVE-00417,ANTIPARASITARIOS,Gato,Advocate,Farmacia,"ADVOCATE GATO 0,8ML","0,8ML",Todas las edades,14700,16500,17325,Activo
FIVE-00418,ANTIPARASITARIOS,Gato,Advocate,Farmacia,ADVOCATE PERRO 1ML,1ML,Todas las edades,6000,7100,7455,Activo
FIVE-00419,ANTIPARASITARIOS,Gato,Advocate,Farmacia,"ADVOCATE PERRO 2,5ML","2,5ML",Todas las edades,7500,8500,8925,Activo
FIVE-00420,ANTIPARASITARIOS,Gato,Advocate,Farmacia,ADVOCATE PERRO 4ML,4ML,Todas las edades,9700,11000,11550,Activo
FIVE-00421,ANTIPARASITARIOS,Gato,Seresto,Farmacia,SERESTO GATO Y PERRO HASTA 8KG,8KG,Todas las edades,29700,32000,33600,Activo
FIVE-00422,ANTIPARASITARIOS,Perro,Seresto,Farmacia,SERESTO PERRO MAS 8 KG,8 KG,Todas las edades,30150,33500,35175,Activo
FIVE-00423,ANTIPARASITARIOS,Perro,Doguivet,Farmacia,DOGUIVET SENIOR,UNIDAD,Senior (+7 años),7300,7300,7665,Activo
FIVE-00424,ANTIPARASITARIOS,Perro,Doguivet,Farmacia,DOGUIVET CACHORRO,UNIDAD,Cachorro / Gatito,5500,5500,5775,Activo
FIVE-00425,ANTIPARASITARIOS,Perro,Doguivet,Farmacia,DOGUIVET ADULTO,UNIDAD,Adulto,5000,5000,5250,Activo
FIVE-00426,ANTIPARASITARIOS,Perro / Gato,Heprotec,Farmacia,HEPROTEC,UNIDAD,Todas las edades,5800,5800,6090,Activo
FIVE-00427,ANTIPARASITARIOS,Perro / Gato,Herplex,Farmacia,HERPLEX,UNIDAD,Todas las edades,7900,7900,8295,Activo
FIVE-00428,ANTIPARASITARIOS,Gato,Mamistop,Farmacia,MAMISTOP GATO 100GR,100G,Todas las edades,4500,4500,4725,Activo
FIVE-00429,ANTIPARASITARIOS,Perro,Mamistop,Farmacia,MAMISTOP PERRO 125GR,125G,Todas las edades,5900,5900,6195,Activo
FIVE-00430,ANTIPARASITARIOS,Perro,Mamistop,Farmacia,MAMISTOP PERRO 250GR,250G,Todas las edades,10000,10000,10500,Activo
FIVE-00431,ANTIPARASITARIOS,Perro,Superpet,Farmacia,SUPERPET OMEGA PERRO,UNIDAD,Todas las edades,5000,5000,5250,Activo
FIVE-00432,ANTIPARASITARIOS,Perro / Gato,Superpet,Farmacia,SUPERPET OMEGA GAT,UNIDAD,Todas las edades,4700,4700,4935,Activo
FIVE-00433,ANTIPARASITARIOS,Perro,Superpet,Farmacia,SUPERPET OMEGA PUPPY,UNIDAD,Cachorro / Gatito,4700,4700,4935,Activo
FIVE-00434,ANTIPARASITARIOS,Perro / Gato,Superpet,Farmacia,SUPERPET OMEGA SENIOR,UNIDAD,Senior (+7 años),4900,4900,5145,Activo
FIVE-00435,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,"BRAVECTO 1 TABLETA    250 MG  4,5 A 10 KG.",1 TAB,Todas las edades,14800,16900,17745,Activo
FIVE-00436,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,"BRAVECTO 1M                   100MG           (4,5 A 10KG) 1X1 TAB",100MG,Todas las edades,5100,6500,6825,Activo
FIVE-00437,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,BRAVECTO 1 TABLETA    500 MG   10-20 KG.,1 TAB,Todas las edades,16500,18900,19845,Activo
FIVE-00438,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,BRAVECTO 1M 200MG (10 A 20KG) 1X1 TAB,200MG,Todas las edades,5900,6900,7245,Activo
FIVE-00439,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,BRAVECTO 1 TABLETA   1000 MG   20-40 KG.,1 TAB,Todas las edades,23300,26500,27825,Activo
FIVE-00440,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,BRAVECTO 1 TABLETA   1400 MG   40-56 KG.,1 TAB,Todas las edades,25500,29000,30450,Activo
FIVE-00441,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,"BRAVECTO 1 TABLETA  112,5 MG   2-4,5 KG.",1 TAB,Todas las edades,13900,16000,16800,Activo
FIVE-00442,ANTIPARASITARIOS,Gato,Advantage,Farmacia,"ADVANTAGE GATO  0,4 ML   HASTA 4  KG","0,4 ML",Todas las edades,5500,6500,6825,Activo
FIVE-00443,ANTIPARASITARIOS,Gato,Advantage,Farmacia,"ADVANTAGE GATO  0,8 ML   4 - 8  KG","0,8 ML",Todas las edades,8400,9500,9975,Activo
FIVE-00444,ANTIPARASITARIOS,Gato,Advocate,Farmacia,"ADVOCATE GATO O,4 ML",4 ML,Todas las edades,10000,11500,12075,Activo
FIVE-00445,ANTIPARASITARIOS,Gato,Advocate,Farmacia,"ADVOCATE GATO O,8 ML",8 ML,Todas las edades,14700,17000,17850,Activo
FIVE-00446,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,"BRAVECTO 1M 45MG (2 A 4,5KG) 1X1 TAB",45MG,Todas las edades,4900,5900,6195,Activo
FIVE-00447,ANTIPARASITARIOS,Perro / Gato,Bravecto,Farmacia,BRAVECTO 1M 400MG (20 A 40KG) 1X1 TAB,400MG,Todas las edades,8700,10000,10500,Activo
FIVE-00448,ANTIPARASITARIOS,Gato,Bravecto,Farmacia,"BRAVECTO GATO PIPETA 112,5 MG 1,2-2,8 KG","112,5 MG",Todas las edades,23700,26900,28245,Activo
FIVE-00449,ANTIPARASITARIOS,Gato,Bravecto,Farmacia,"BRAVECTO GATO PIPETA 250 MG  2,8-6,25 KG",250 MG,Todas las edades,25500,28000,29400,Activo
FIVE-00450,ANTIPARASITARIOS,Gato,Bravecto,Farmacia,"BRAVECTO GATO PIPETA 500 MG 6,25-12,5 KG",500 MG,Todas las edades,28500,30500,32025,Activo
FIVE-00451,SNACK,Perro,Rahue,Snacks,FÉMUR VACUNO GIGANTE,UNIDAD,Todas las edades,4950,4950,5198,Activo
FIVE-00452,SNACK,Perro,Rahue,Snacks,MEDIO FÉMUR VACUNO,UNIDAD,Todas las edades,3200,3200,3360,Activo
FIVE-00453,SNACK,Perro,Rahue,Snacks,FÉMUR CERDO,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00454,SNACK,Perro,Rahue,Snacks,"BULLY STICK VACUNO 12""",UNIDAD,Todas las edades,2900,2900,3045,Activo
FIVE-00455,SNACK,Perro,Rahue,Snacks,"BULLY STICK VACUNO 6""",UNIDAD,Todas las edades,1450,1450,1522,Activo
FIVE-00456,SNACK,Perro,Rahue,Snacks,"BULLY STICK 4 A 5""",UNIDAD,Todas las edades,1700,1700,1785,Activo
FIVE-00457,SNACK,Perro,Rahue,Snacks,"TRÁQUEA VACUNO 12""",UNIDAD,Todas las edades,2800,2800,2940,Activo
FIVE-00458,SNACK,Perro,Rahue,Snacks,"TRÁQUEA VACUNO 6""",UNIDAD,Todas las edades,1400,1400,1470,Activo
FIVE-00459,SNACK,Perro,Rahue,Snacks,PULMÓN CORDERO PATAGONICO 50GR,UNIDAD,Todas las edades,1500,1500,1575,Activo
FIVE-00460,SNACK,Perro,Rahue,Snacks,JERKY VACUNO STICK POTE 250GR,UNIDAD,Todas las edades,4600,4600,4830,Activo
FIVE-00461,SNACK,Perro,Rahue,Snacks,JERKY POLLO STICK POTE 250GR,UNIDAD,Todas las edades,4600,4600,4830,Activo
FIVE-00462,SNACK,Perro,Rahue,Snacks,JERKY CORDERO STICK POTE 250GR,UNIDAD,Todas las edades,4600,4600,4830,Activo
FIVE-00463,SNACK,Perro,Rahue,Snacks,JERKY RAHUE 80GR,UNIDAD,Todas las edades,2000,2000,2100,Activo
FIVE-00464,SNACK,Perro,Rahue,Snacks,JERKY CORDERO 80GR,UNIDAD,Todas las edades,2000,2000,2100,Activo
FIVE-00465,SNACK,Perro,Rahue,Snacks,JERKY POLLO 80GR,UNIDAD,Todas las edades,2000,2000,2100,Activo
FIVE-00466,SNACK,Perro,Rahue,Snacks,SNACK MIX APERITIVO 500JG,UNIDAD,Todas las edades,3500,3500,3675,Activo
FIVE-00467,SNACK,Perro,Rahue,Snacks,SNACK MIX APERITIVO 300GR,UNIDAD,Todas las edades,2600,2600,2730,Activo
FIVE-00468,SNACK,Perro,Rahue,Snacks,GARRA DE POLLO 65GR,UNIDAD,Todas las edades,1500,1500,1575,Activo
FIVE-00469,SNACK,Perro,Dog Chow,Snacks,CAJA SACHETS VARIEDADES 20 X 100GR,UNIDAD,Todas las edades,10600,10600,11130,Activo
FIVE-00470,SNACK,Gato,Felix,Snacks,CAJA SACHETS VARIEDADES 15X85GR,UNIDAD,Todas las edades,7950,7950,8348,Activo
FIVE-00471,SNACK,Gato,Felix,Snacks,CAJA SACHETS VARIEDADES 24 X 85GR,UNIDAD,Todas las edades,12720,12720,13356,Activo
FIVE-00472,SNACK,Gato,Felix,Snacks,MALETA LATA FELIX VARIEDADES 24 X 156GR,UNIDAD,Todas las edades,22800,22800,23940,Activo
FIVE-00473,SNACK,Perro,Doguito,Snacks,CAJA DOGUITO 15 X 65GR,UNIDAD,Todas las edades,14850,14850,15592,Activo
FIVE-00474,SNACK,Gato,Churu,Snacks,CHURU GATO VARIEDADES 1 X 4UNID.,UNIDAD,Todas las edades,2000,2000,2100,Activo
FIVE-00475,SNACK,Perro,Churu,Snacks,CHURU ROLLS PERRO 1 X 8UNID.,UNIDAD,Todas las edades,4000,4000,4200,Activo
FIVE-00476,SNACK,Gato,Marben,Snacks,CAT SNACK VARIEDADES GALLETAS CON CATNIP 80GR,UNIDAD,Todas las edades,950,950,998,Activo
FIVE-00477,SNACK,Gato,Marben,Snacks,CAT SNACK VARIEDADES GALLETAS RELLENAS 80GR,UNIDAD,Todas las edades,950,950,998,Activo
FIVE-00478,SNACK,Gato,Marben,Snacks,CAT SNACK CREMOSO 1 X 4UNID.,UNIDAD,Todas las edades,1200,1200,1260,Activo
FIVE-00479,SNACK,Gato,Dentalight,Snacks,OMEGA+ CRUNCHY 60GR VARIEDADES,UNIDAD,Todas las edades,950,950,998,Activo
FIVE-00480,SNACK,Gato,Stay Happy,Snacks,CAJA CREAMY CAT MIX SABORES 48UNID.,UNIDAD,Todas las edades,11500,11500,12075,Activo
FIVE-00481,SNACK,Perro,Champion,Snacks,LATA PATÉ CHAMPION CACHORRO VARIEDADES 315GR,UNIDAD,Cachorro / Gatito,1200,1200,1260,Activo
FIVE-00482,SNACK,Perro,Champion,Snacks,GALLETA 10KG CAJA,CAJA,Todas las edades,21900,21900,22995,Activo
FIVE-00483,SNACK,Perro,Fit,Snacks,FIT BROCHETA 3 SABORES 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00484,SNACK,Perro,Fit,Snacks,FIT BROCHETA 3 SABORES 400GR,UNIDAD,Todas las edades,7000,7000,7350,Activo
FIVE-00485,SNACK,Perro,Fit,Snacks,FIT GALLETA POLLO 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00486,SNACK,Perro,Fit,Snacks,FIT GALLETA POLLO 400GR,UNIDAD,Todas las edades,7000,7000,7350,Activo
FIVE-00487,SNACK,Perro,Fit,Snacks,FIT HUESITO CON POLLO 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00488,SNACK,Perro,Fit,Snacks,FIT HUESITO CON POLLO 400GR,UNIDAD,Todas las edades,7000,7000,7350,Activo
FIVE-00489,SNACK,Perro,Fit,Snacks,FIT SNACK CAMOTE Y CORDERO 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00490,SNACK,Perro,Fit,Snacks,SKINDRAG CALENDULA SHAMPOO 250ML,UNIDAD,Todas las edades,6900,6900,7245,Activo
FIVE-00491,SNACK,Perro,Fit,Snacks,SKINDRAG MATICO SHAMPOO 250ML,UNIDAD,Todas las edades,6200,6200,6510,Activo
FIVE-00492,SNACK,Perro,Fit,Snacks,SKINDRAG AVENA SHAMPOO 250ML,UNIDAD,Todas las edades,6200,6200,6510,Activo
FIVE-00493,SNACK,Perro,Fit,Snacks,SKINDRAG GREEN TEA SHAMPOO 250ML,UNIDAD,Todas las edades,6200,6200,6510,Activo
FIVE-00494,SNACK,Perro,Fit,Snacks,SKINDRAG CERAMIDA SHAMPOO 250ML,UNIDAD,Todas las edades,6200,6200,6510,Activo
FIVE-00495,SNACK,Perro,Fit,Snacks,COLONIA ANIMAL HEALTH CACHORRO,UNIDAD,Cachorro / Gatito,2500,2500,2625,Activo
FIVE-00496,SNACK,Perro,Fit,Snacks,COLONIA ANIMAL HEALTH HEMBRA,UNIDAD,Todas las edades,2500,2500,2625,Activo
FIVE-00497,SNACK,Perro,Fit,Snacks,COLONIA ANIMAL HEALTH MACHO,UNIDAD,Todas las edades,2500,2500,2625,Activo
FIVE-00498,SNACK,Perro,Fit,Snacks,CANISH BALSAMICO SHAMPOO 390ML,UNIDAD,Todas las edades,3500,3500,3675,Activo
FIVE-00499,SNACK,Perro,Fit,Snacks,CANISH ESPUMA SHAMPOO SECO 160ML,UNIDAD,Todas las edades,3500,3500,3675,Activo
FIVE-00500,SNACK,Perro,Fit,Snacks,CANISH  EXTRA BRILLO SHAMPOO 390ML,UNIDAD,Todas las edades,3500,3500,3675,Activo
FIVE-00501,SNACK,Perro,Fit,Snacks,CANISH EXTRACTO DE HIERBAS SHAMPOO 390ML,UNIDAD,Todas las edades,3500,3500,3675,Activo
FIVE-00502,SNACK,Perro,Fit,Snacks,CANISH HIPOALERGENICO SHAMPOO 390ML,UNIDAD,Todas las edades,3500,3500,3675,Activo
FIVE-00503,SNACK,Perro,Fit,Snacks,FIT SNACK CONEJO 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00504,SNACK,Perro,Fit,Snacks,FIT SNACK COSTILLITAS DE CORDERO 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00505,SNACK,Perro,Fit,Snacks,FIT SNACK ESPIRAL DE SALMON 100KG,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00506,SNACK,Perro,Fit,Snacks,FIT SNACK SALCHICHA DE PATO 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00507,SNACK,Perro,Fit,Snacks,FIT SNACK TIRITA DE POLLO DESHIDRATADO 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00508,SNACK,Perro,Fit,Snacks,FIT SNACK TRUTRO POLLO DESHIDRATADO 100GR,UNIDAD,Todas las edades,1950,1950,2048,Activo
FIVE-00509,SNACK,Gato,Fit,Snacks,FIT GALLETA GATO CANGREJO 100GR,UNIDAD,Todas las edades,1600,1600,1680,Activo
FIVE-00510,SNACK,Gato,Fit,Snacks,FIT GALLETA GATO SALMON 100GR,UNIDAD,Todas las edades,1600,1600,1680,Activo
FIVE-00511,SNACK,Perro,Fit,Snacks,FIT SNACK PERRO MIX 65GR,UNIDAD,Todas las edades,1400,1400,1470,Activo
FIVE-00512,SNACK,Perro,Fit,Snacks,FIT SNACK PERRO CALUGA 65GR,UNIDAD,Todas las edades,1400,1400,1470,Activo
FIVE-00513,SNACK,Gato,Fit,Snacks,FIT SNACK GATO PESCADITOS 65GR,UNIDAD,Todas las edades,1400,1400,1470,Activo
FIVE-00514,SNACK,Gato,Fit,Snacks,FIT SNACK PURE DE ATUN,UNIDAD,Todas las edades,1400,1400,1470,Activo
FIVE-00515,SNACK,Gato,Fit,Snacks,FIT SNACK PURE DE POLLO,UNIDAD,Todas las edades,1400,1400,1470,Activo
FIVE-00516,SNACK,Gato,Fit,Snacks,FIT SNACK PURE DE SALMON,UNIDAD,Todas las edades,1400,1400,1470,Activo
FIVE-00517,SNACK,Gato,Fit,Snacks,FIT DUO ATUN-POLLO-OSTION 35GR X 2,UNIDAD,Todas las edades,1500,1500,1575,Activo
FIVE-00518,SNACK,Gato,Fit,Snacks,FIT LATA GOURMET GATOS CANGREJO PALITOS,UNIDAD,Todas las edades,1200,1200,1260,Activo
FIVE-00519,SNACK,Gato,Fit,Snacks,FIT LATA GOURMET GATOS CONEJO,UNIDAD,Todas las edades,1200,1200,1260,Activo
FIVE-00520,SNACK,Gato,Fit,Snacks,FIT LATA GOURMET GATOS VEGETALES,UNIDAD,Todas las edades,1200,1200,1260,Activo
FIVE-00521,SNACK,Gato,Fit,Snacks,FIT DUO ATUN-POLLO-SALMON 35GR X2,UNIDAD,Todas las edades,1500,1500,1575,Activo
FIVE-00522,SNACK,Gato,Fit,Snacks,FIT LATA GATO POLLO,UNIDAD,Todas las edades,1680,1680,1764,Activo
FIVE-00523,SNACK,Gato,Fit,Snacks,FIT LATA GATO PESCADO,UNIDAD,Todas las edades,1680,1680,1764,Activo
FIVE-00524,SNACK,Perro,Fit,Snacks,FIT LATA PERRO CARNE,UNIDAD,Todas las edades,1600,1600,1680,Activo
FIVE-00525,SNACK,Perro,Fit,Snacks,FIT LATA PERRO POLLO,UNIDAD,Todas las edades,1600,1600,1680,Activo
FIVE-00526,SNACK,Perro,Fit,Snacks,FIT LATA CACHORRO POLLO,UNIDAD,Cachorro / Gatito,1600,1600,1680,Activo
FIVE-00527,SNACK,Gato,Fit,Snacks,FIT LATA GOURMET GATOS CAMARON,UNIDAD,Todas las edades,1200,1200,1260,Activo
FIVE-00528,SNACK,Gato,Fit,Snacks,FIT SACHETS,UNIDAD,Todas las edades,600,600,630,Activo
FIVE-00529,SNACK,Perro,Fit,Snacks,FIT SACHETS,UNIDAD,Todas las edades,600,600,630,Activo
FIVE-00530,SNACK,Perro,Champion,Snacks,SACHET CHAMPION PERRO 24,CAJA,Todas las edades,9840,9840,10332,Activo
FIVE-00531,SNACK,Gato,Champion,Snacks,SACHET CHAMPION GATO 24,CAJA,Todas las edades,10320,10320,10836,Activo
FIVE-00532,SNACK,Perro,Champion,Snacks,LATA PERRO 24 unidades,CAJA,Todas las edades,25200,25200,26460,Activo
FIVE-00533,SNACK,Gato,Champion,Snacks,LATA GATO 24 unidades,CAJA,Todas las edades,25200,25200,26460,Activo
FIVE-00534,SNACK,Perro,Champion,Snacks,marben beef bully stick,1800 KG,Todas las edades,2000,2000,2100,Activo
FIVE-00535,SNACK,Gato,Champion,Snacks,Balde cat snack cremoso 50unid,11500 KG,Todas las edades,13000,13000,13650,Activo
FIVE-00536,SNACK,Gato,Champion,Snacks,CAJA DENTALIGHT 6UNID,CAJA,Todas las edades,6500,6500,6825,Activo
FIVE-00537,SNACK,Perro,Champion,Snacks,SACHETS TASTY FARM,UNIDAD,Todas las edades,850,850,892,Activo
FIVE-00538,HRAZ,Perro,Astro,Alimentos,ASTRO PERRO JUNIOR,14KG,Cachorro / Gatito,32700,32700,34335,Activo
FIVE-00539,HRAZ,Perro,Astro,Alimentos,ASTRO PERRO VITALITY,14KG,Todas las edades,32700,32700,34335,Activo
FIVE-00540,HRAZ,Perro,Astro,Alimentos,ASTRO PERRO SELECTION,14KG,Todas las edades,32700,32700,34335,Activo
FIVE-00541,HRAZ,Perro,Astro,Alimentos,ASTRO PERRO SMALL BREEDS,14KG,Todas las edades,32700,32700,34335,Activo
FIVE-00542,HRAZ,Perro,Astro,Alimentos,ASTRO PERRO SENIOR,14KG,Senior (+7 años),32700,32700,34335,Activo
FIVE-00543,HRAZ,Gato,Astro,Alimentos,ASTRO CAT GOURMET,14KG,Todas las edades,32700,32700,34335,Activo
FIVE-00544,HRAZ,Gato,Astro,Alimentos,ASTRO CAT GOURMET,7KG,Todas las edades,22000,22000,23100,Activo
FIVE-00545,HRAZ,Perro,Frost,Alimentos,"FROST ADULTO, MEDIANO Y GRANDE",15KG,Adulto,45000,45000,47250,Activo
FIVE-00546,HRAZ,Perro,Frost,Alimentos,"FROST ADULTO, LIGHT TODAS LAS RAZAS",15KG,Adulto,45000,45000,47250,Activo
FIVE-00547,HRAZ,Perro,Frost,Alimentos,"FROST ADULTO, MINIS Y PEQUEÑOS",15KG,Adulto,45000,45000,47250,Activo
FIVE-00548,HRAZ,Perro,Frost,Alimentos,"FROST TECNICO, TODAS LAS RAZAS",15KG,Todas las edades,49500,49500,51975,Activo
FIVE-00549,HRAZ,Perro,Frost,Alimentos,"FROST SENIOR, MEDIANO Y GRANDE",15KG,Senior (+7 años),49000,49000,51450,Activo
FIVE-00550,HRAZ,Perro,Frost,Alimentos,FROST CACHORRO MEDIANO Y GRANDE,15KG,Cachorro / Gatito,48000,48000,50400,Activo
FIVE-00551,HRAZ,Gato,Le Roy,Alimentos,"LE ROY PREMIUN, ADULTO ESTERILIZADO",10KG,Adulto,23300,23300,24465,Activo
FIVE-00552,HRAZ,Gato,Le Roy,Alimentos,"LE ROY PREMIUN, ADULTO ESTERILIZADO",1KG,Adulto,3900,3900,4095,Activo
